ensembl_gene_id	symbol	tx_biotype
ENSG00000250277		processed_pseudogene
ENSG00000250280		sense_intronic
ENSG00000250282		antisense
ENSG00000250289		processed_pseudogene
ENSG00000250292		processed_pseudogene
ENSG00000250293		processed_pseudogene
ENSG00000250300		unprocessed_pseudogene
ENSG00000250304		processed_pseudogene
ENSG00000250306		processed_pseudogene
ENSG00000250307		processed_pseudogene
ENSG00000250308		processed_pseudogene
ENSG00000250309		antisense
ENSG00000250310		antisense
ENSG00000250313		lincRNA
ENSG00000250315		processed_transcript
ENSG00000250316		unprocessed_pseudogene
ENSG00000250319		processed_pseudogene
ENSG00000250320		antisense
ENSG00000250322		processed_pseudogene
ENSG00000250324		processed_pseudogene
ENSG00000250325		processed_pseudogene
ENSG00000250327		processed_pseudogene
ENSG00000250330		processed_pseudogene
ENSG00000250333		lincRNA
ENSG00000250338		lincRNA
ENSG00000250339		processed_pseudogene
ENSG00000250341		lincRNA
ENSG00000250342		processed_pseudogene
ENSG00000250343		antisense
ENSG00000250344		lincRNA
ENSG00000250345		processed_pseudogene
ENSG00000250346		processed_pseudogene
ENSG00000250347		processed_pseudogene
ENSG00000250348		antisense
ENSG00000250349		protein_coding
ENSG00000250350		unprocessed_pseudogene
ENSG00000250351		processed_pseudogene
ENSG00000250354		antisense
ENSG00000250356		processed_pseudogene
ENSG00000250357		lincRNA
ENSG00000250358		lincRNA
ENSG00000250359		processed_pseudogene
ENSG00000250360		lincRNA
ENSG00000250362		antisense
ENSG00000250363		processed_pseudogene
ENSG00000250371		lincRNA
ENSG00000250372		processed_pseudogene
ENSG00000250374		processed_pseudogene
ENSG00000250375		lincRNA
ENSG00000250376		unprocessed_pseudogene
ENSG00000250377		lincRNA
ENSG00000250379		antisense
ENSG00000250381		unprocessed_pseudogene
ENSG00000250383		antisense
ENSG00000250384		processed_pseudogene
ENSG00000250385		antisense
ENSG00000250386		processed_pseudogene
ENSG00000250387		lincRNA
ENSG00000250389		processed_pseudogene
ENSG00000250390		lincRNA
ENSG00000250391		processed_pseudogene
ENSG00000250393		processed_pseudogene
ENSG00000250397		antisense
ENSG00000250398		processed_pseudogene
ENSG00000250402		lincRNA
ENSG00000250403		processed_pseudogene
ENSG00000250406		lincRNA
ENSG00000250407		antisense
ENSG00000250409		antisense
ENSG00000250410		antisense
ENSG00000250412		unprocessed_pseudogene
ENSG00000250413		antisense
ENSG00000250415		lincRNA
ENSG00000250416		processed_pseudogene
ENSG00000250418		lincRNA
ENSG00000250421		lincRNA
ENSG00000250422		processed_pseudogene
ENSG00000250424		protein_coding
ENSG00000250425		unprocessed_pseudogene
ENSG00000250428		processed_pseudogene
ENSG00000250430		processed_pseudogene
ENSG00000250431		antisense
ENSG00000250432		lincRNA
ENSG00000250437		lincRNA
ENSG00000250438		lincRNA
ENSG00000250446		lincRNA
ENSG00000250447		lincRNA
ENSG00000250448		antisense
ENSG00000250453		lincRNA
ENSG00000250455		unprocessed_pseudogene
ENSG00000250458		processed_pseudogene
ENSG00000250461		processed_pseudogene
ENSG00000250464		processed_pseudogene
ENSG00000250467		antisense
ENSG00000250470		unprocessed_pseudogene
ENSG00000250472		sense_intronic
ENSG00000250473		processed_pseudogene
ENSG00000250475		unprocessed_pseudogene
ENSG00000250476		processed_pseudogene
ENSG00000250480		processed_pseudogene
ENSG00000250481		lincRNA
ENSG00000250482		processed_pseudogene
ENSG00000250483		processed_pseudogene
ENSG00000250484		processed_pseudogene
ENSG00000250485		processed_pseudogene
ENSG00000250488		lincRNA
ENSG00000250494		processed_pseudogene
ENSG00000250496		processed_pseudogene
ENSG00000250497		lincRNA
ENSG00000250500		processed_pseudogene
ENSG00000250501		lincRNA
ENSG00000250503		lincRNA
ENSG00000250504		processed_pseudogene
ENSG00000250505		processed_pseudogene
ENSG00000250507		unprocessed_pseudogene
ENSG00000250509		lincRNA
ENSG00000250511		antisense
ENSG00000250515		processed_pseudogene
ENSG00000250516		processed_pseudogene
ENSG00000250517		transcribed_processed_pseudogene
ENSG00000250522		antisense
ENSG00000250523		processed_pseudogene
ENSG00000250524		lincRNA
ENSG00000250532		antisense
ENSG00000250535		unprocessed_pseudogene
ENSG00000250540		processed_pseudogene
ENSG00000250541		antisense
ENSG00000250543		lincRNA
ENSG00000250544		lincRNA
ENSG00000250547		processed_pseudogene
ENSG00000250550		transcribed_unprocessed_pseudogene
ENSG00000250551		lincRNA
ENSG00000250555		antisense
ENSG00000250556		processed_pseudogene
ENSG00000250560		processed_pseudogene
ENSG00000250561		unprocessed_pseudogene
ENSG00000250562		processed_pseudogene
ENSG00000250563		processed_pseudogene
ENSG00000250564		lincRNA
ENSG00000250566		unprocessed_pseudogene
ENSG00000250567		lincRNA
ENSG00000250572		lincRNA
ENSG00000250573		processed_pseudogene
ENSG00000250574		processed_pseudogene
ENSG00000250575		unprocessed_pseudogene
ENSG00000250576		lincRNA
ENSG00000250577		lincRNA
ENSG00000250580		processed_pseudogene
ENSG00000250583		lincRNA
ENSG00000250585		lincRNA
ENSG00000250587		processed_pseudogene
ENSG00000250591		unprocessed_pseudogene
ENSG00000250592		antisense
ENSG00000250594		processed_pseudogene
ENSG00000250596		lincRNA
ENSG00000250597		lincRNA
ENSG00000250600		antisense
ENSG00000250602		antisense
ENSG00000250603		lincRNA
ENSG00000250604		antisense
ENSG00000250609		processed_pseudogene
ENSG00000250611		processed_pseudogene
ENSG00000250612		processed_pseudogene
ENSG00000250613		processed_pseudogene
ENSG00000250614		antisense
ENSG00000250615		antisense
ENSG00000250618		unprocessed_pseudogene
ENSG00000250619		antisense
ENSG00000250620		lincRNA
ENSG00000250622		processed_pseudogene
ENSG00000250623		antisense
ENSG00000250624		unprocessed_pseudogene
ENSG00000250625		unprocessed_pseudogene
ENSG00000250626		lincRNA
ENSG00000250627		processed_pseudogene
ENSG00000250629		antisense
ENSG00000250630		unprocessed_pseudogene
ENSG00000250636		processed_pseudogene
ENSG00000250637		unprocessed_pseudogene
ENSG00000250640		processed_pseudogene
ENSG00000250642		unprocessed_pseudogene
ENSG00000250643		antisense
ENSG00000250644		protein_coding
ENSG00000250645		processed_pseudogene
ENSG00000250646		antisense
ENSG00000250650		processed_pseudogene
ENSG00000250651		processed_pseudogene
ENSG00000250655		processed_pseudogene
ENSG00000250656		processed_pseudogene
ENSG00000250657		lincRNA
ENSG00000250658		lincRNA
ENSG00000250659		antisense
ENSG00000250662		processed_pseudogene
ENSG00000250665		lincRNA
ENSG00000250667		processed_pseudogene
ENSG00000250670		lincRNA
ENSG00000250672		processed_pseudogene
ENSG00000250674		lincRNA
ENSG00000250677		processed_pseudogene
ENSG00000250678		processed_pseudogene
ENSG00000250681		lincRNA
ENSG00000250684		processed_pseudogene
ENSG00000250686		3prime_overlapping_ncrna
ENSG00000250687		processed_transcript
ENSG00000250688		TR_J_pseudogene
ENSG00000250692		antisense
ENSG00000250693		processed_pseudogene
ENSG00000250694		lincRNA
ENSG00000250698		antisense
ENSG00000250699		antisense
ENSG00000250703		processed_pseudogene
ENSG00000250704		lincRNA
ENSG00000250706		lincRNA
ENSG00000250710		unprocessed_pseudogene
ENSG00000250711		processed_pseudogene
ENSG00000250712		processed_pseudogene
ENSG00000250714		antisense
ENSG00000250721		processed_pseudogene
ENSG00000250723		lincRNA
ENSG00000250725		processed_pseudogene
ENSG00000250726		processed_pseudogene
ENSG00000250727		processed_pseudogene
ENSG00000250728		processed_pseudogene
ENSG00000250730		processed_pseudogene
ENSG00000250732		processed_pseudogene
ENSG00000250733		protein_coding
ENSG00000250734		antisense
ENSG00000250735		lincRNA
ENSG00000250740		antisense
ENSG00000250749		processed_pseudogene
ENSG00000250750		unprocessed_pseudogene
ENSG00000250751		antisense
ENSG00000250752		processed_pseudogene
ENSG00000250753		processed_pseudogene
ENSG00000250756		unprocessed_pseudogene
ENSG00000250761		antisense
ENSG00000250762		unprocessed_pseudogene
ENSG00000250764		antisense
ENSG00000250765		lincRNA
ENSG00000250767		processed_pseudogene
ENSG00000250768		processed_pseudogene
ENSG00000250769		processed_pseudogene
ENSG00000250770		lincRNA
ENSG00000250775		lincRNA
ENSG00000250777		lincRNA
ENSG00000250778		unprocessed_pseudogene
ENSG00000250782		processed_pseudogene
ENSG00000250787		processed_pseudogene
ENSG00000250788		unprocessed_pseudogene
ENSG00000250790		lincRNA
ENSG00000250791		lincRNA
ENSG00000250794		unprocessed_pseudogene
ENSG00000250796		processed_pseudogene
ENSG00000250801		antisense
ENSG00000250804		unprocessed_pseudogene
ENSG00000250806		lincRNA
ENSG00000250808		processed_pseudogene
ENSG00000250812		processed_pseudogene
ENSG00000250813		processed_pseudogene
ENSG00000250814		lincRNA
ENSG00000250815		processed_pseudogene
ENSG00000250816		processed_pseudogene
ENSG00000250820		sense_overlapping
ENSG00000250825		processed_pseudogene
ENSG00000250826		processed_pseudogene
ENSG00000250827		processed_pseudogene
ENSG00000250828		unprocessed_pseudogene
ENSG00000250829		lincRNA
ENSG00000250830		processed_pseudogene
ENSG00000250831		lincRNA
ENSG00000250833		unprocessed_pseudogene
ENSG00000250834		processed_pseudogene
ENSG00000250838		antisense
ENSG00000250839		unprocessed_pseudogene
ENSG00000250842		lincRNA
ENSG00000250847		unprocessed_pseudogene
ENSG00000250848		processed_pseudogene
ENSG00000250850		antisense
ENSG00000250855		lincRNA
ENSG00000250857		processed_pseudogene
ENSG00000250858		processed_pseudogene
ENSG00000250860		processed_pseudogene
ENSG00000250862		processed_pseudogene
ENSG00000250865		lincRNA
ENSG00000250866		antisense
ENSG00000250868		unprocessed_pseudogene
ENSG00000250869		processed_pseudogene
ENSG00000250874		lincRNA
ENSG00000250877		antisense
ENSG00000250882		antisense
ENSG00000250884		unprocessed_pseudogene
ENSG00000250885		lincRNA
ENSG00000250886		processed_pseudogene
ENSG00000250887		lincRNA
ENSG00000250890		unprocessed_pseudogene
ENSG00000250891		lincRNA
ENSG00000250892		unprocessed_pseudogene
ENSG00000250893		antisense
ENSG00000250894		unprocessed_pseudogene
ENSG00000250895		processed_pseudogene
ENSG00000250897		processed_pseudogene
ENSG00000250900		antisense
ENSG00000250905		lincRNA
ENSG00000250906		antisense
ENSG00000250908		antisense
ENSG00000250909		antisense
ENSG00000250913		protein_coding
ENSG00000250914		processed_pseudogene
ENSG00000250917		sense_overlapping
ENSG00000250919		unprocessed_pseudogene
ENSG00000250920		lincRNA
ENSG00000250921		lincRNA
ENSG00000250922		processed_pseudogene
ENSG00000250923		unprocessed_pseudogene
ENSG00000250927		processed_pseudogene
ENSG00000250928		processed_pseudogene
ENSG00000250929		antisense
ENSG00000250933		processed_pseudogene
ENSG00000250934		lincRNA
ENSG00000250938		antisense
ENSG00000250939		transcribed_unprocessed_pseudogene
ENSG00000250940		processed_pseudogene
ENSG00000250942		processed_pseudogene
ENSG00000250945		lincRNA
ENSG00000250946		unprocessed_pseudogene
ENSG00000250948		antisense
ENSG00000250949		lincRNA
ENSG00000250950		lincRNA
ENSG00000250951		unprocessed_pseudogene
ENSG00000250955		lincRNA
ENSG00000250956		processed_pseudogene
ENSG00000250957		lincRNA
ENSG00000250961		antisense
ENSG00000250962		processed_pseudogene
ENSG00000250966		processed_pseudogene
ENSG00000250969		lincRNA
ENSG00000250971		lincRNA
ENSG00000250972		processed_pseudogene
ENSG00000250973		unprocessed_pseudogene
ENSG00000250974		lincRNA
ENSG00000250976		antisense
ENSG00000250977		lincRNA
ENSG00000250978		lincRNA
ENSG00000250979		unprocessed_pseudogene
ENSG00000250980		processed_pseudogene
ENSG00000250981		antisense
ENSG00000250984		processed_pseudogene
ENSG00000250986		lincRNA
ENSG00000250990		antisense
ENSG00000250992		antisense
ENSG00000250993		lincRNA
ENSG00000250994		lincRNA
ENSG00000250995		processed_pseudogene
ENSG00000250997		processed_pseudogene
ENSG00000250999		antisense
ENSG00000251000		processed_pseudogene
ENSG00000251001		processed_pseudogene
ENSG00000251005		processed_pseudogene
ENSG00000251008		processed_pseudogene
ENSG00000251009		lincRNA
ENSG00000251010		antisense
ENSG00000251011		antisense
ENSG00000251012		protein_coding
ENSG00000251013		processed_pseudogene
ENSG00000251014		processed_pseudogene
ENSG00000251018		antisense
ENSG00000251019		processed_pseudogene
ENSG00000251023		sense_intronic
ENSG00000251025		processed_pseudogene
ENSG00000251026		lincRNA
ENSG00000251031		lincRNA
ENSG00000251033		lincRNA
ENSG00000251034		antisense
ENSG00000251035		processed_pseudogene
ENSG00000251038		unprocessed_pseudogene
ENSG00000251039		IG_V_gene
ENSG00000251044		lincRNA
ENSG00000251046		processed_pseudogene
ENSG00000251048		lincRNA
ENSG00000251049		lincRNA
ENSG00000251050		processed_pseudogene
ENSG00000251051		processed_pseudogene
ENSG00000251054		lincRNA
ENSG00000251055		lincRNA
ENSG00000251056		unprocessed_pseudogene
ENSG00000251058		antisense
ENSG00000251061		lincRNA
ENSG00000251062		processed_pseudogene
ENSG00000251073		processed_pseudogene
ENSG00000251074		unprocessed_pseudogene
ENSG00000251075		antisense
ENSG00000251078		processed_pseudogene
ENSG00000251079		processed_transcript
ENSG00000251080		lincRNA
ENSG00000251081		lincRNA
ENSG00000251087		unprocessed_pseudogene
ENSG00000251088		lincRNA
ENSG00000251090		unprocessed_pseudogene
ENSG00000251093		lincRNA
ENSG00000251095		antisense
ENSG00000251099		processed_pseudogene
ENSG00000251101		processed_pseudogene
ENSG00000251105		processed_pseudogene
ENSG00000251106		processed_pseudogene
ENSG00000251108		processed_pseudogene
ENSG00000251112		processed_pseudogene
ENSG00000251113		processed_pseudogene
ENSG00000251122		processed_pseudogene
ENSG00000251123		processed_pseudogene
ENSG00000251125		lincRNA
ENSG00000251126		antisense
ENSG00000251127		lincRNA
ENSG00000251129		lincRNA
ENSG00000251131		antisense
ENSG00000251132		lincRNA
ENSG00000251135		processed_pseudogene
ENSG00000251137		processed_pseudogene
ENSG00000251139		protein_coding
ENSG00000251141		antisense
ENSG00000251142		processed_pseudogene
ENSG00000251144		lincRNA
ENSG00000251147		processed_pseudogene
ENSG00000251148		antisense
ENSG00000251149		processed_pseudogene
ENSG00000251152		lincRNA
ENSG00000251154		unprocessed_pseudogene
ENSG00000251155		processed_pseudogene
ENSG00000251158		unprocessed_pseudogene
ENSG00000251159		processed_pseudogene
ENSG00000251162		processed_pseudogene
ENSG00000251163		processed_pseudogene
ENSG00000251166		unprocessed_pseudogene
ENSG00000251168		lincRNA
ENSG00000251170		lincRNA
ENSG00000251171		antisense
ENSG00000251172		processed_pseudogene
ENSG00000251174		processed_pseudogene
ENSG00000251176		lincRNA
ENSG00000251177		unprocessed_pseudogene
ENSG00000251178		unprocessed_pseudogene
ENSG00000251182		lincRNA
ENSG00000251184		protein_coding
ENSG00000251185		lincRNA
ENSG00000251186		antisense
ENSG00000251187		antisense
ENSG00000251188		processed_pseudogene
ENSG00000251189		lincRNA
ENSG00000251193		processed_pseudogene
ENSG00000251194		sense_intronic
ENSG00000251195		processed_pseudogene
ENSG00000251196		unprocessed_pseudogene
ENSG00000251199		lincRNA
ENSG00000251200		antisense
ENSG00000251203		processed_pseudogene
ENSG00000251206		lincRNA
ENSG00000251212		processed_pseudogene
ENSG00000251213		lincRNA
ENSG00000251214		lincRNA
ENSG00000251215		processed_pseudogene
ENSG00000251216		lincRNA
ENSG00000251219		sense_intronic
ENSG00000251220		processed_pseudogene
ENSG00000251223		unprocessed_pseudogene
ENSG00000251224		antisense
ENSG00000251228		processed_pseudogene
ENSG00000251229		processed_pseudogene
ENSG00000251230		lincRNA
ENSG00000251234		processed_pseudogene
ENSG00000251236		unprocessed_pseudogene
ENSG00000251237		processed_pseudogene
ENSG00000251243		processed_pseudogene
ENSG00000251244		lincRNA
ENSG00000251246		protein_coding
ENSG00000251248		lincRNA
ENSG00000251250		lincRNA
ENSG00000251252		processed_pseudogene
ENSG00000251253		processed_pseudogene
ENSG00000251256		lincRNA
ENSG00000251257		antisense
ENSG00000251259		lincRNA
ENSG00000251260		antisense
ENSG00000251261		unprocessed_pseudogene
ENSG00000251264		lincRNA
ENSG00000251270		antisense
ENSG00000251271		unprocessed_pseudogene
ENSG00000251273		lincRNA
ENSG00000251276		antisense
ENSG00000251278		processed_pseudogene
ENSG00000251279		antisense
ENSG00000251281		lincRNA
ENSG00000251283		protein_coding
ENSG00000251284		processed_pseudogene
ENSG00000251285		processed_pseudogene
ENSG00000251286		processed_pseudogene
ENSG00000251288		processed_pseudogene
ENSG00000251291		lincRNA
ENSG00000251292		lincRNA
ENSG00000251293		lincRNA
ENSG00000251294		antisense
ENSG00000251296		processed_pseudogene
ENSG00000251297		unprocessed_pseudogene
ENSG00000251298		antisense
ENSG00000251299		unprocessed_pseudogene
ENSG00000251300		processed_pseudogene
ENSG00000251303		processed_pseudogene
ENSG00000251306		processed_pseudogene
ENSG00000251307		antisense
ENSG00000251308		processed_pseudogene
ENSG00000251309		antisense
ENSG00000251310		lincRNA
ENSG00000251311		lincRNA
ENSG00000251312		processed_pseudogene
ENSG00000251313		processed_pseudogene
ENSG00000251320		antisense
ENSG00000251325		lincRNA
ENSG00000251326		lincRNA
ENSG00000251330		antisense
ENSG00000251332		processed_pseudogene
ENSG00000251334		processed_pseudogene
ENSG00000251338		processed_pseudogene
ENSG00000251339		lincRNA
ENSG00000251340		processed_pseudogene
ENSG00000251342		processed_pseudogene
ENSG00000251345		processed_pseudogene
ENSG00000251347		processed_pseudogene
ENSG00000251348		processed_pseudogene
ENSG00000251352		processed_pseudogene
ENSG00000251353		unprocessed_pseudogene
ENSG00000251354		unprocessed_pseudogene
ENSG00000251356		processed_pseudogene
ENSG00000251357		protein_coding
ENSG00000251360		transcribed_unprocessed_pseudogene
ENSG00000251361		lincRNA
ENSG00000251363		lincRNA
